,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
1,1.0,1.00199203187251,1.0066900286715514,1.0084925690021231,1.0052677787532924,1.0015102888427412,1.0045461925637278,1.0040258806613946,1.008019045232427,1.0064042850489054,1.041808405574454,1.0480192076830732,1.0474368783473604,1.0540204353620612,1.0252537555826229,1.0504892075584435,1.0612513873473919,1.0769790839290443,,
2,1.0,1.0015337423312884,1.0,1.000886524822695,1.04,1.0325838414634145,1.0350687471033524,1.027623542476402,1.0656429942418426,,1.0793256241219065,1.0797929485301299,1.0727603850489984,,1.102616147947677,1.1001890359168243,1.116695001700102,,,
3,1.0011037527593818,1.0005509641873278,1.0291115311909262,1.0014442518775275,1.018177737881508,1.0249578414839797,1.0237554849447723,1.0378518720962011,1.0527044025157233,1.100811907983762,1.0566888774987186,1.0668328698820597,1.0591185009237265,,,1.0594713656387664,,,,
4,1.0,1.0027746947835738,1.0036219953901877,1.045177902621723,1.003914259086673,1.0383084577114428,1.0093512565751024,1.0141118591403417,1.0174820929950226,1.0375540046527085,1.0357580711074785,1.0324390015892306,1.0397239670883835,1.0570796110364455,1.0892388451443569,1.0680152241330703,1.084941569282137,1.0824074661926226,1.0939101781791556,1.0984110415216888
5,1.0,1.0658288450029922,1.0398230088495575,1.0009696186166774,1.0648563142631162,1.0277471922484034,1.0406062874251496,1.0478547854785478,1.050357693926217,1.060969696969697,1.0411077455646907,1.0404740383649693,1.0563863225069055,1.0299260548064375,1.0499098508441238,1.0699471952246116,1.1436519258202569,1.1072384265453572,1.110322539763006,1.1105446257197698
6,1.0,1.0038461538461538,1.0027163368257663,1.0003277613897084,1.0230008023535704,1.0277958740499458,1.0621790168745415,1.0742175395103812,1.0486238532110093,1.0435330507503724,1.0428510365462706,1.046115093974036,1.048731053930208,1.049754963036797,1.0530416541804015,1.062835512732278,,1.0844428232719314,,
7,1.0,1.0,1.0,1.0204663212435232,1.051907719609583,1.0177228786251342,1.044484251380803,1.0513531353135313,1.0141117560031865,1.052005333880398,1.057633973710819,1.065751567530927,1.057265911628649,1.0566929133858267,1.0289553096709296,1.0542500335705653,1.0575130856632198,1.0780385078219012,,
8,1.0,1.0,1.0035659704533877,1.0503652441368705,1.039422208847427,1.0294965624306942,1.02289550697194,1.0329494561740242,1.0562209384246866,1.0745065981548523,1.0602573490950937,,,,,,,,,
9,1.0,1.026098901098901,1.0,1.011839445567427,1.0118635689569946,1.0020847810979847,1.0007710100231304,1.0344075193017792,1.0079588014981273,1.0079921480650589,1.0220914875735383,1.0355833513047228,1.0114060963618485,1.0278880695783703,1.0294248773963441,1.0386763015273444,1.0443938084387523,1.0379182156133828,1.0594981580593592,1.063159291448285
10,1.0,1.001551189245088,1.0014040014040013,1.0039514535704206,1.0378450578806768,1.0063412759415833,1.04896,1.0415234822451318,1.052540272614622,1.0667192606784628,1.062631105783638,1.062874251497006,1.0605134474327629,1.073882202917032,,,,,,
11,1.0,1.0042171850289932,1.0007215007215007,1.0033350436121087,1.0056273447269695,1.0240984447103059,1.0612244897959184,1.0409317355594452,1.0331759149940969,1.0336610386834795,1.0551351351351352,,,,,,,,,
12,1.0,1.0,1.0,1.004593353147798,1.0146460537021968,1.0499828237718998,1.0502008032128514,1.0435620663068619,1.0464360343626655,1.061178490930557,1.0698551299861083,1.095740774738388,1.0714162942591956,1.070193946279315,1.0842288481913123,1.0675073150341368,,,,1.08879047882646
13,1.0,1.0,1.046406570841889,1.081063761614867,1.09556135770235,1.097094950282706,1.103057368601855,,,,,,,,,,,,,
14,1.0,1.0,1.0022935779816513,1.0016801075268817,1.0237251158985547,1.0686340263805052,1.0738416097470924,1.0542252433183994,1.0580136345408369,1.0377942998760843,1.0362618914381645,1.093676575748289,1.0762311045163684,1.091298389859541,,,,,,
15,1.0,1.0,1.0,1.003803185167578,1.0039327070133275,1.002769060365516,1.0472008781558726,1.0364349775784754,1.0415816326530611,,1.0600710299340437,1.0575964556027322,1.0563858695652173,,1.0804606296268602,,,,,
16,1.0,1.0021656740660532,1.0492537313432835,1.0356853203568532,1.0800422386483632,1.069042316258352,1.1332525741974562,1.094781820536061,1.1505049276067647,1.1216620498614958,1.1403508771929824,,1.1311591009255177,,1.1369222649475985,,,,,
17,1.0,1.0026269702276707,1.002089552238806,1.0093501636278635,1.002857142857143,1.0174427908465355,1.0178474114441416,1.0221518987341771,1.0108047270680922,1.01594322155935,1.0468648698712606,1.071503680336488,1.0424316605467157,1.0295592307116666,1.0658061785865425,1.0693524046978544,,,1.0462141293073643,
18,1.0,1.0,1.0010449320794148,1.0010222335803731,1.0518982229402263,1.0341068917018283,1.0332788590105482,1.0467919637070642,1.056884822894675,1.047257564417834,,1.0644190246839254,1.052648246377959,1.0451320313071466,,,,,,
19,1.0091047040971168,1.0023823704586063,1.0014825796886582,1.006845407872219,1.0040708812260537,1.0063479468359453,1.0047082562636624,1.0062407132243685,1.0093546637744035,1.0137018386227896,1.0327851681156384,1.0385845855550169,1.0551127692046804,1.0862161130202368,1.0787632904308897,1.0498286316899552,1.0606060606060606,1.0723521805571883,,
20,1.0,1.0005265929436546,1.0003431708991077,1.0014792899408285,1.0199581828549706,1.020601963624658,1.0413927077106993,1.081630109670987,1.046486010134391,1.0830541171692558,1.0627476273841334,1.0824274587006761,1.075210179504658,1.0933887792500705,1.0823844608171467,1.0943658413340072,1.0833535696940262,1.095026026604974,1.1081376297105408,1.1127702847356027
21,1.0,1.0019474196689386,1.0035518243461414,1.005768222338752,1.0047412904555761,1.0068977409898259,1.0071026931044689,1.0077110389610389,1.0115221346270467,1.0775672102247686,1.0759653730181888,1.0741473949428597,1.0697845249755142,1.074470525269516,1.0797748856841365,,,,,
22,1.0,1.0027491408934708,1.0036798528058877,1.0009126863401279,1.0027822861117552,1.0583771161704612,1.0059987029831388,1.0579436733593854,1.0744162816831064,1.091556576680069,1.0889803673210894,1.1001713959245858,1.0865246957766643,1.0966826885194232,1.0969889982628835,1.0826220553089791,1.098927596928739,,1.0853218070933743,1.094578112872824
23,1.0016638935108153,1.0007082152974505,1.000451467268623,1.0020242914979758,1.0156963470319635,1.0432491767288694,1.0488599348534202,1.0267337631703097,1.0246438746438746,1.0237425039774812,1.0331247302546396,1.0558963871847307,1.0559936209798884,1.0687986879868798,1.0747264278219157,1.0523885021024333,1.0618509865005192,1.0554767047207652,1.0764383722984512,1.071669098664272
24,1.0,1.0013574660633484,1.0022980958634276,1.0017561465127949,1.0032081524816003,1.016874310045734,1.0089422942573705,1.007152716777513,1.0179190751445086,1.0131975475423465,1.0474171164225135,,,1.0611691831204026,,,,,,
25,1.0,1.0021486892995273,1.0071661237785017,1.0191610564474365,1.0116279069767442,1.0229124236252545,1.0345034503450345,1.0221200447371692,1.030726566833056,1.0356470937716606,1.0432583762304706,1.0384905028867877,1.0358262778300407,1.0483260337020266,1.030358723027704,1.0538996848739495,1.0752321981424149,1.055778748180495,1.0636398488416672,
