,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
1,1.1274509803921569,1.1641221374045803,1.122077922077922,1.1221995926680244,1.1164725457570714,1.1369661266568483,1.18125,1.2428078250863062,1.2549019607843137,1.267034990791897,1.3670781893004116,1.3223388305847077,1.3351278600269179,1.3370508054522925,1.3791113675706868,1.375,,,,
2,1.0,1.0,1.0418006430868167,1.079429735234216,1.158908507223114,1.1362397820163488,1.2446206115515288,1.190891472868217,1.0798969072164948,1.07710100231303,1.1069900142653353,1.1715425531914894,1.164807930607187,1.1977077363896849,1.2997847147470398,,,,,
3,1.0,1.040983606557377,1.047337278106509,1.0381355932203389,1.0918367346938775,1.076086956521739,1.0896969696969696,1.0843881856540085,1.0969529085872576,1.1343283582089552,1.1559970566593083,1.1910569105691058,,1.3340987370838118,,,,,,
4,1.0,1.0091324200913243,1.0065359477124183,1.217283950617284,1.1814595660749507,1.1148867313915858,1.1485943775100402,1.163265306122449,1.1911157024793388,1.2572202166064983,1.2481632653061225,,,1.2562972292191437,1.2797866034380556,,,,,
5,1.0,1.0,1.2479108635097493,1.187110187110187,1.2399355877616747,1.195679796696315,1.217787913340935,1.1948717948717948,1.2254545454545454,1.3063271604938271,1.373851590106007,1.2824281150159744,1.398046398046398,,,,,,,
6,1.0,1.032967032967033,1.025078369905956,1.1065759637188208,1.1624790619765495,1.1794520547945206,1.1772616136919316,1.2256684491978609,1.2374301675977655,1.330814441645676,1.3506006006006006,1.2978427279053584,1.355081555834379,1.386215092097445,,1.3657908294693457,1.4416543574593796,,,
7,1.0,1.053231939163498,1.0380434782608696,1.0375494071146245,1.0740740740740742,1.068148148148148,1.1923076923076923,1.159198113207547,1.2215508559919437,1.2162162162162162,1.2815533980582525,1.4286748732802317,1.4270486342438375,1.4226227470478559,1.4328611898016996,,,,,
8,1.0,1.0221238938053097,1.0110192837465564,1.0449897750511248,1.0509337860780985,1.0467836257309941,1.1108404384896469,1.1009564293304994,1.1455696202531647,1.1809841534612178,1.3223684210526316,1.3375838926174497,1.2966687617850408,1.3356848912404469,,,,,,
9,1.0,1.1333333333333333,1.1185983827493262,1.218487394957983,1.1666666666666667,1.1203438395415473,1.1476190476190475,1.1475748194014448,1.187556357078449,1.182182985553772,1.2373371924746743,,,1.185601799775028,1.246104245029554,,,,,
10,1.0,1.0155642023346303,1.0095923261390887,1.0920810313075506,1.113235294117647,1.1063291139240505,1.2056277056277056,1.1330935251798562,1.2128184059161873,1.231862378459237,1.1840277777777777,1.2724230254350737,,1.2867564534231202,,,,,,
11,1.7798165137614679,1.1590909090909092,1.1287128712871286,1.1027667984189724,1.2068376068376068,1.282225237449118,1.1896745230078563,1.2318692543411645,1.2320143884892085,1.2246031746031747,1.2801140413399859,1.3171206225680934,1.321407274895647,1.324661246612466,,,,,,
12,1.0,1.0186567164179106,1.0276243093922652,1.0694980694980696,1.0992125984251968,1.1228287841191067,1.1161007667031764,1.143418467583497,1.2158273381294964,1.311904761904762,1.2630824372759857,1.3760972316002702,1.3521573604060915,,,,,,,
13,1.0,1.0,1.0142857142857142,1.0968468468468469,1.0842105263157895,1.0977337110481586,1.1627329192546585,1.2302771855010661,1.235626767200754,1.251502145922747,1.3296703296703296,1.3302881236823612,,1.3496376811594204,,,,,,
14,1.0,1.0,1.0142857142857142,1.1186813186813187,1.1421232876712328,1.185647425897036,1.1640530759951748,1.2102510460251046,1.2181987000928505,1.1790429042904291,1.2146226415094339,1.1919191919191918,1.202851587815943,1.205038078500293,,,,,,
15,1.0,1.0,1.0126182965299684,1.083916083916084,1.0645756457564575,1.1895803183791607,1.2170639899623588,1.2957906712172924,1.2074363992172212,1.293103448275862,1.257964257964258,1.2483985765124554,1.236210253082414,1.2527272727272727,1.2704686617730097,1.308179419525066,1.3174762143214822,,,
16,1.0,1.0133928571428572,1.130813953488372,1.1309255079006773,1.1164874551971327,1.1412429378531073,1.170263788968825,1.1518987341772151,1.1600387972841901,1.2221276595744681,1.2130401819560273,1.2633053221288515,,,,,,,,
17,1.0,1.0,1.0,1.060324825986079,1.0865384615384615,1.1769005847953216,1.1479057591623036,1.2088535754824064,1.245,1.300265721877768,1.3044496487119437,1.3144699140401146,1.316137566137566,1.3351614868982329,,,,,,
18,1.0,1.0,1.0297297297297296,1.0245398773006136,1.0348837209302326,1.087248322147651,1.073546856465006,1.0465608465608465,1.1089385474860336,1.1451342281879195,1.218796992481203,1.2241379310344827,1.3301767676767677,1.3161849710982658,,,,,,
19,1.0,1.0407407407407407,1.1701030927835052,1.1929824561403508,1.2107765451664025,1.1979949874686717,1.2860360360360361,1.293939393939394,1.3557522123893806,1.3491935483870967,1.372025955299207,1.3912466843501325,1.3930741190765492,1.3986599664991626,,,,,,
20,1.0,1.0,1.0,1.2723214285714286,1.3387096774193548,1.3624801271860096,1.3148880105401846,1.2530386740331492,1.2212212212212212,1.2628865979381443,1.2581873571972582,1.3359941944847604,1.3393939393939394,,,,1.3188622754491017,,,
21,1.0,1.0072463768115942,1.0120772946859904,1.0423280423280423,1.19164265129683,1.2523474178403755,1.247991967871486,1.150735294117647,1.1490424646128226,1.213859910581222,1.3228021978021978,1.2923076923076924,1.265497076023392,1.2932535364526658,1.308316430020284,,,,,
22,1.0,1.0,1.0189274447949528,1.0134831460674156,1.0798611111111112,1.1219135802469136,1.1723716381418092,1.185466377440347,1.1887511916110582,1.2497854077253219,1.2889908256880733,1.2552447552447552,1.2325285895806861,1.3897911832946637,1.3841961852861036,,,,,
23,1.1081081081081081,1.0493827160493827,1.1915492957746479,1.1976967370441458,1.2551319648093842,1.2117224880382775,1.20625,1.2088014981273407,1.214759535655058,1.231698113207547,1.1774193548387097,1.232249502322495,1.2053462940461726,1.2307692307692308,1.2392444910807974,,,,,
24,1.0,1.0,1.0254237288135593,1.0151515151515151,1.0546318289786223,1.0943396226415094,1.1440677966101696,1.1439205955334988,1.272529858849077,1.1422924901185771,1.2867132867132867,1.2656376929325752,1.2597310686482661,,,,,,,
25,1.0,1.0,1.0,1.0620689655172413,1.0817843866171004,1.0573643410852713,1.0551075268817205,1.0790378006872852,1.0890609874152952,1.1630615640599002,1.1882621951219512,1.2001343183344526,1.2813455657492354,,,,,,,
